Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
GAEKO,GAEKO,,10,0.154236,0.200076,2188.4
SLO,SLO,,12,0.17081,0.194568,0
수퍼비(SUPERBEE),수퍼비(SUPERBEE),,2,0.785714,0.863636,22.75
펭수(Pengsoo),펭수(Pengsoo),,2,0.625,0.7,0.25
YUNHWAY(윤훼이),YUNHWAY(윤훼이),,11,0.218462,0.258145,8.016263
Noheul,Noheul,,8,0.199252,0.229136,70
NO:EL(노엘),NO:EL(노엘),,11,0.224447,0.265881,21.941558
hoiwave,hoiwave,,8,0.19888,0.226006,0
싸이(PSY),싸이(PSY),,3,0.533333,0.6875,18
PENOMECO,PENOMECO,,4,0.363636,0.447917,0
지오,지오,,1,1,1,0
Noden,Noden,,12,0.186352,0.214027,0
타이거JK(TigerJK),타이거JK(TigerJK),,2,0.625,0.7,0.25
TOIL,TOIL,,12,0.19346,0.244277,737.311886
MINO(송민호),MINO(송민호),,1,1,1,10
Smob,Smob,,14,0.162471,0.195027,3.754041
KhundiPanda(쿤디판다),KhundiPanda(쿤디판다),,11,0.191719,0.222977,21.723079
DJ투컷,DJ투컷,,12,0.117226,0.132094,0
YerinBaek,YerinBaek,,10,0.204611,0.234554,0
미란이(Mirani),미란이(Mirani),,11,0.220725,0.267792,611.191292
긱스(Geeks),긱스(Geeks),,1,1,1,0
JWay,JWay,,14,0.162224,0.193853,22.657924
LeonRussell,LeonRussell,,12,0.168646,0.187196,0
블루(BLOO),블루(BLOO),,1,1,1,1
김태훈,김태훈,,4,0.363636,0.447917,0
호치키스(HOTCHKISS),호치키스(HOTCHKISS),,11,0.218014,0.255015,0
Dvwn,Dvwn,,12,0.186352,0.214027,0
VINXEN,VINXEN,,3,0.461538,0.527778,0
박경(PARKKYUNG),박경(PARKKYUNG),,1,1,1,3
피터팬,피터팬,,8,0.199252,0.229136,70
김하온(HAON),김하온(HAON),,11,0.212787,0.252936,312.769685
Deepflow,Deepflow,,12,0.200376,0.248238,29.167305
Yosi,Yosi,,10,0.184735,0.20898,0
박종우,박종우,,12,0.181896,0.208237,0
Konquest,Konquest,,12,0.203828,0.23849,0
키드밀리(KidMilli),키드밀리(KidMilli),,9,0.285141,0.343474,2086.106612
Unsinkable,Unsinkable,,12,0.200376,0.248238,29.167305
TigerJK,TigerJK,,2,0.833333,0.9,3
ROCKITPRODUCTIONS,ROCKITPRODUCTIONS,,2,0.666667,0.75,0
박준우,박준우,,12,0.207805,0.253983,75.914979
L-like,L-like,,12,0.188329,0.222494,630
moocean,moocean,,8,0.19888,0.226006,0
Megatone(13),Megatone(13),,2,0.6,0.666667,0
지코(ZICO),지코(ZICO),,11,0.228786,0.286393,1388.605868
PatVanDyke,PatVanDyke,,12,0.200376,0.248238,29.167305
Jhnovr,Jhnovr,,10,0.220725,0.249952,0
전병일,전병일,,4,0.363636,0.447917,0
JvckiWai(재키와이),JvckiWai(재키와이),,11,0.241223,0.294463,414.670175
코드쿤스트(CODEKUNST),코드쿤스트(CODEKUNST),,9,0.253874,0.308587,1450.420212
Tablo,Tablo,,12,0.117226,0.132094,0
윤미래,윤미래,,10,0.181586,0.201468,0
APBoi,APBoi,,12,0.194166,0.227949,0
강욱진,강욱진,,2,0.555556,0.6,0
HANYOHAN,HANYOHAN,,12,0.190009,0.216671,0
릴러말즈(Leellamarz),릴러말즈(Leellamarz),,13,0.19311,0.248076,784.426924
ASHISLAND,ASHISLAND,,14,0.167585,0.199274,0
CHANGMO,CHANGMO,,14,0.163218,0.194674,0
DellyBoi,DellyBoi,,10,0.183147,0.204261,0
FlashNote,FlashNote,,2,0.611111,0.681818,2
김건우,김건우,,2,0.75,0.833333,0.5
가오가이(kaogaii),가오가이(kaogaii),,11,0.134216,0.162252,153
ampoff,ampoff,,8,0.19888,0.226006,0
Make4Play,Make4Play,,3,0.458333,0.5,0
VAN.C,VAN.C,,2,0.666667,0.75,3.5
비비(BIBI),비비(BIBI),,2,0.625,0.7,0.25
Liltachi(릴타치),Liltachi(릴타치),,11,0.218462,0.258145,8.016263
HashSwan(해쉬스완),HashSwan(해쉬스완),,13,0.182207,0.224567,125.863618
코스믹사운드,코스믹사운드,,2,0.75,0.833333,0.5
한요한(HANYOHAN),한요한(HANYOHAN),,11,0.234323,0.287823,329.69404
Slom,Slom,,12,0.207805,0.253983,75.914979
AHWU,AHWU,,1,1,1,0
protonebula,protonebula,,12,0.118795,0.139209,0
매드클라운(MadClown),매드클라운(MadClown),,11,0.222106,0.256044,87.344796
양홍원(YANGHONGWON),양홍원(YANGHONGWON),,11,0.243429,0.304714,397.944627
Cashbanger,Cashbanger,,14,0.169721,0.214533,77.647134
CosmicBoy,CosmicBoy,,10,0.220725,0.249952,0
Loopy,Loopy,,10,0.235359,0.279361,99.186933
Paloalto,Paloalto,,10,0.239057,0.293759,562.006299
GRAY,GRAY,,12,0.226837,0.293375,2329.795755
SkinnyBrown,SkinnyBrown,,14,0.167585,0.199274,0
BLOO,BLOO,,2,0.666667,0.75,0
딥플로우(Deepflow),딥플로우(Deepflow),,11,0.218462,0.273817,190.286601
OsshunGum(오션검),OsshunGum(오션검),,11,0.232787,0.278434,45.079392
SUPERBEE,SUPERBEE,,2,0.611111,0.681818,2
사이먼도미닉(SimonDominic),사이먼도미닉(SimonDominic),,11,0.218462,0.273817,190.286601
비지(Bizzy),비지(Bizzy),,2,0.625,0.7,0.25
Wonstein,Wonstein,,12,0.182833,0.213714,630
StayTuned,StayTuned,,14,0.132216,0.145377,0
MommySon,MommySon,,14,0.134385,0.148978,0
Mirani,Mirani,,12,0.180969,0.204397,0
우원재(WooWonjae),우원재(WooWonjae),,13,0.185056,0.217694,0
WoodieGochild,WoodieGochild,,12,0.2054,0.253279,25.437637
이하이,이하이,,10,0.227321,0.260113,16.782253
WOOGIE,WOOGIE,,12,0.135929,0.149549,0
피아노맨,피아노맨,,2,0.666667,0.75,3.5
KidMilli,KidMilli,,10,0.23027,0.268094,40.267995
YUNHWAY,YUNHWAY,,10,0.220725,0.249952,0
iHwak,iHwak,,12,0.135929,0.149549,0
BRLLNT,BRLLNT,,10,0.246243,0.292306,616.385477
Zion.T,Zion.T,,12,0.207805,0.253983,75.914979
Diggy,Diggy,,2,0.555556,0.6,0
원슈타인(Wonstein),원슈타인(Wonstein),,11,0.222106,0.27622,1149.903778
TEXU,TEXU,,2,0.555556,0.6,0
CJAMM,CJAMM,,10,0.202664,0.227869,0
김효은,김효은,,12,0.200376,0.248238,29.167305
GLEAM,GLEAM,,10,0.220725,0.249952,0
브라더수,브라더수,,10,0.183147,0.204261,0
JvckiWai,JvckiWai,,10,0.26071,0.331709,2547.637038
Crush,Crush,,12,0.178841,0.205258,630
CODEKUNST,CODEKUNST,,8,0.282119,0.354041,5901.987858
지소울(GSoul),지소울(GSoul),,11,0.216684,0.260817,36.27322
basecamp,basecamp,,10,0.220725,0.249952,0
팔로알토(Paloalto),팔로알토(Paloalto),,11,0.232279,0.296978,518.405971
권한얼,권한얼,,14,0.134385,0.148978,0
Dhard,Dhard,,10,0.151818,0.178715,48.7
FUTUREBOUNCE,FUTUREBOUNCE,,2,0.555556,0.6,0
Spray,Spray,,14,0.137331,0.152643,0
조광일(GwangilJo),조광일(GwangilJo),,1,1,1,0
PEEJAY,PEEJAY,,12,0.195952,0.230319,222.67108
Coogie,Coogie,,10,0.21194,0.247302,113.118073
JBird,JBird,,10,0.183147,0.204261,0
린다G(LindaG),린다G(LindaG),,9,0.221644,0.25999,425.705109
블랙넛(BlackNut),블랙넛(BlackNut),,11,0.218462,0.258145,18.314846
창모(CHANGMO),창모(CHANGMO),,13,0.194876,0.2576,1131.783466
GRAY(그레이),GRAY(그레이),,11,0.207805,0.240573,308.953045
PandaGomm,PandaGomm,,14,0.163218,0.194674,0
TheQuiett(더콰이엇),TheQuiett(더콰이엇),,11,0.240678,0.316697,1902.333467
BEATBOXDG,BEATBOXDG,,14,0.169182,0.210229,22.567765
SimonDominic,SimonDominic,,10,0.221644,0.247593,0
하루히,하루히,,2,0.611111,0.681818,2
맥대디(Mckdaddy),맥대디(Mckdaddy),,9,0.221184,0.25686,14.247097
Choiza,Choiza,,10,0.151601,0.175585,0
레이나(Raina),레이나(Raina),,2,0.75,0.833333,0.5
빈첸(VINXEN),빈첸(VINXEN),,2,0.75,0.833333,9.333333
김효은(Keemhyoeun),김효은(Keemhyoeun),,13,0.173594,0.206557,14.876238
박재범(JayPark),박재범(JayPark),,11,0.235359,0.296665,1303.015955
펀치넬로(punchnello),펀치넬로(punchnello),,11,0.157196,0.179732,423
PARKKYUNG,PARKKYUNG,,2,0.6,0.666667,0
Loco,Loco,,8,0.19888,0.226006,0
송기홍,송기홍,,2,0.75,0.833333,0.5
Laptopboyboy,Laptopboyboy,,2,0.611111,0.681818,2
허성현(Huh),허성현(Huh),,11,0.134216,0.162252,153
Untell(언텔),Untell(언텔),,11,0.134725,0.171642,786
DelaneyBramlett,DelaneyBramlett,,12,0.168646,0.187196,0
Car,Car,,8,0.19888,0.226006,0
pH-1(피에이치원),pH-1(피에이치원),,9,0.256936,0.327746,2420.842023
BewhY,BewhY,,12,0.119462,0.152903,429.5
Sik-K,Sik-K,,12,0.19346,0.240257,345.700511
LiamK,LiamK,,2,0.611111,0.681818,2
다이나믹듀오(Dynamicduo),다이나믹듀오(Dynamicduo),,9,0.178541,0.22671,4296.8
영준(YOUNGJUN),영준(YOUNGJUN),,2,0.75,0.833333,0.5
유희열,유희열,,4,0.363636,0.447917,0
개리(GARY),개리(GARY),,13,0.159074,0.184413,423
Esta,Esta,,10,0.183147,0.204261,0
WayChed,WayChed,,12,0.20944,0.269286,1073.590891
기리보이(GIRIBOY),기리보이(GIRIBOY),,9,0.282869,0.351869,3476.732492
BIGNaughty,BIGNaughty,,10,0.26071,0.325796,1238.174083
프리스타일(FreeStyle),프리스타일(FreeStyle),,1,1,1,0
PSY,PSY,,4,0.363636,0.447917,0
Leellamarz,Leellamarz,,14,0.162224,0.193853,22.657924
래원(Layone),래원(Layone),,9,0.226355,0.27736,1554.575724
뱃사공(Bassagong),뱃사공(Bassagong),,11,0.215805,0.255885,67.863109
오반(OVAN),오반(OVAN),,3,0.5,0.611111,0.333333
쿠기(Coogie),쿠기(Coogie),,11,0.215805,0.255885,67.863109
APRO,APRO,,8,0.207805,0.244545,4370
리쌍(LEESSANG),리쌍(LEESSANG),,11,0.202664,0.237945,710.917388
WoodieGochild(우디고차일드),WoodieGochild(우디고차일드),,11,0.225397,0.272878,52.835295
유주(YUJU),유주(YUJU),,9,0.166797,0.189355,1.5
Ryo,Ryo,,12,0.186352,0.214027,0
DPRCREAM,DPRCREAM,,10,0.181277,0.200294,0
UNEDUCATEDKID,UNEDUCATEDKID,,2,0.611111,0.681818,2
BIGNaughty(서동현),BIGNaughty(서동현),,11,0.23588,0.302288,610.711402
트웰브(twlv),트웰브(twlv),,3,0.611111,0.742424,3.75
Mokyo,Mokyo,,10,0.204611,0.234554,0
먼치맨(MUNCHMAN),먼치맨(MUNCHMAN),,11,0.191719,0.222977,21.723079
ZICO,ZICO,,12,0.186352,0.214027,0
Gsoul,Gsoul,,10,0.227321,0.269972,89.789622
PaulBlanco,PaulBlanco,,14,0.163218,0.194674,0
로꼬(Loco),로꼬(Loco),,7,0.247963,0.311335,6719.119784
Doplamingo,Doplamingo,,12,0.194166,0.227949,0
BOYCOLD,BOYCOLD,,10,0.242873,0.286359,855.668662
DeVita,DeVita,,10,0.214934,0.244251,221.809663
개리,개리,,14,0.137331,0.152643,0
TOIL(토일),TOIL(토일),,13,0.16272,0.195194,44.53017
Poptime,Poptime,,12,0.186352,0.214027,0
Vangdale,Vangdale,,10,0.227321,0.269972,89.789622
Untell,Untell,,12,0.118795,0.139209,0
Zoey,Zoey,,2,0.833333,0.9,3
DPRLIVE(디피알라이브),DPRLIVE(디피알라이브),,9,0.221184,0.25686,423
TheQuiett,TheQuiett,,12,0.213641,0.278318,848.16653
7Aurelius,7Aurelius,,1,1,1,0
머쉬베놈(MUSHVENOM),머쉬베놈(MUSHVENOM),,11,0.205797,0.253527,1164.015202
프라이머리(Primary),프라이머리(Primary),,11,0.133878,0.160453,5.7
noisemasterminsu,noisemasterminsu,,12,0.200376,0.248238,29.167305
헤이즈(Heize),헤이즈(Heize),,9,0.223975,0.269642,1887.216067
양홍원,양홍원,,12,0.2054,0.253279,25.437637
